Season;Episode;Name;Sentence;

1;02;tyrion;And go celibate? The whores would go begging from Dorne to Casterly Rock I just want to stand on top of the Wall and piss off the edge of the world

1;02;cersei;The children dont need to hear your filth Come

1;02;jaime;Even if the boy lives, hell be a cripple, a grotesque Give me a good clean death any day

1;02;tyrion;Speaking for the grotesques, Id have to disagree Death is so final, whereas life Life is full of possibilities I hope the boy does wake Id be very interested to hear what he has to say

1;02;jaime;My dear brother, there are times you make me wonder whose side youre on

1;02;tyrion;My dear brother, you wound me You know how much I love my family -

1;02;cersei;Please

1;02;catelyn;I would have dressed, your Grace

1;02;cersei;This is your home Im your guest Handsome one, isnt he? I lost my first boy, a little black-haired beauty He was a fighter too Tried to beat the fever that took him Forgive me Its the last thing you need to hear right now

1;02;catelyn;I never knew

1;02;cersei;It was years ago Robert was crazed, beat his hands bloody on the wall, all the things men do to show you how much they care The boy looked just like him Such a little thing A bird without feathers They came to take his body away and Robert held me I screamed and I battled, but he held me That little bundle They took him away and I never saw him again Never have visited the crypt, never I pray to the Mother every morning and night that she return your child to you

1;02;catelyn;I am grateful

1;02;cersei;Perhaps this time shell listen -

1;02;jaime;A sword for the wall?

1;02;jon;I already have one

1;02;jaime;Good man Have you swung it yet?

1;02;jon;Of course I have

1;02;jaime;At someone, I mean Its a strange thing, the first time you cut a man You realize were nothing but sacks of meat and blood and some bone to keep it all standing Let me thank you ahead of time for guarding us all from the perils beyond the Wall Wildlings and White Walkers and whatnot Were grateful to have good, strong men like you protecting us

1;02;jon;Weve guarded the Kingdoms for 8 000 years

1;02;jaime;Is it we already? Have you taken your vows then?

1;02;jon;Soon enough

1;02;jaime;Give my regards to the Nights Watch Im sure it will be thrilling to serve in such an elite force And if not, Its only for life -

1;02;arya;Thank you, Nymeria Septa Mordane says I have to do it again My things werent properly folded , she says Who cares how theyre folded?! Theyre going to get all messed up anyway

1;02;jon;Its good youve got help

1;02;arya;Watch Nymeria, gloves

1;02;jon;Impressive

1;02;arya;Shut up Nymeria, gloves

1;02;jon;I have something for you And it has to be packed very carefully

1;02;arya;A present?

1;02;jon;Close the door This is no toy Be careful you dont cut yourself

1;02;arya;Its so skinny

1;02;jon;So are you I had the blacksmith make it for you special It wont hack a mans head off, but it can poke him full of holes if youre quick enough

1;02;arya;I can be quick

1;02;jon;Youll have to work at it every day How does it feel? Do you like the balance?

1;02;arya;I think so

1;02;jon;First lesson Stick them with the pointy end

1;02;arya;I know which end to use

1;02;jon;Im going to miss you Careful All the best swords have names, you know

1;02;arya;Sansa can keep her sewing needles Ive got a needle of my own -

1;02;jon;I came to say goodbye to Bran

1;02;catelyn;Youve said it

1;02;jon;I wish I could be here when you wake up Im going north with Uncle Benjen Im taking the black I know we always talked about seeing the Wall together, but youll be able to come visit me at Castle Black when youre better Ill know my way around by then Ill be a sworn brother of the Nights Watch We can go out walking beyond the Wall, if youre not afraid

1;02;catelyn;I want you to leave

1;02;catelyn;17 years ago you rode off with Robert Baratheon You came back a year later with another womans son And now youre leaving again

1;02;ned;I have no choice

1;02;catelyn;Thats what men always say when honor calls Thats what you tell your families, tell yourselves You do have a choice And youve made it I cant do it, Ned I really cant

1;02;ned;You can You must -

1;02;robb;Youve said goodbye to Bran? Hes not going to die I know it

1;02;jon;You Starks are hard to kill

1;02;robb;My mother?

1;02;jon;She was very kind

1;02;robb;Good Next time I see you, youll be all in black

1;02;jon;It was always my color

1;02;robb;Farewell, Snow

1;02;jon;And you, Stark -

1;02;ned;Theres great honor serving in the Nights Watch The Starks have manned the Wall for thousands of years And you are a Stark You might not have my name, but you have my blood

1;02;jon;Is my mother alive? Does she know about me? Where I am, where Im going? Does she care?

1;02;ned;The next time we see each other, well talk about your mother I promise -

1;02;robert;Gods, this is country! Ive half a mind to leave them all behind and keep going

1;02;ned;Ive half a mind to go with you

1;02;robert;What do you say, just you and me on the Kingsroad, swords at our sides, a couple of tavern wenches to warm our beds tonight

1;02;ned;You should have asked me 20 years ago

1;02;robert;There were wars to fight, women to marry We never had the chance to be young

1;02;ned;I recall a few chances

1;02;robert;There was that one Oh, what was her name? That common girl of yours? Becca? With the great big tits you could bury your face in

1;02;ned;Bessie She was one of yours

1;02;robert;Bessie! Thank the gods for Bessie and her tits Yours was Aleena? No You told me once Meryl? Your bastards mother?

1;02;ned;Wylla

